,Team,Elite 8,Seed,Win,AdjOE,AdjDE,AdjOD,Barthag,EFG%,EFGD%,TOR,TORD,ORB,DRB,FTR,FTRD,2P%,2P%D,3P%,3P%D,3PR,3PRD,Adj T.,bluePower,Conf_A10,Conf_ACC,Conf_AE,Conf_ASun,Conf_Amer,Conf_B10,Conf_B12,Conf_BE,Conf_BSky,Conf_BSth,Conf_BW,Conf_CAA,Conf_CUSA,Conf_Horz,Conf_Ivy,Conf_MAAC,Conf_MAC,Conf_MEAC,Conf_MVC,Conf_MWC,Conf_NEC,Conf_OVC,Conf_P12,Conf_Pat,Conf_SB,Conf_SC,Conf_SEC,Conf_SWAC,Conf_Slnd,Conf_Sum,Conf_WAC,Conf_WCC,bluePower_Barthag,bluePower_Seed
7226,Maryland,0,2.6390573296152584,3.258096538021482,4.777441406928545,4.532599493153256,1,0.6652105618669226,4.00369019395397,3.871201010907891,2.740840023925201,3.054001181677967,3.4657359027997265,3.339321977944068,3.5234150143864045,3.292126286607793,3.983413001514819,3.883623530906448,3.6428355156125294,3.456316680883235,3.597312260588446,3.6054978451748854,4.259859000699674,2.1972245773362196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4616169956376381,5.798601625629939
7228,Gonzaga,0,2.302585092994046,3.258096538021482,4.822697998516666,4.578826210648489,0,0.6647991450444571,4.037774210733707,3.8815637979434374,2.653241964607215,2.954910279033736,3.517497837358316,3.3105430133940246,3.462606009790799,3.3877743613300146,4.074141854904581,3.914021008090819,3.5667118201397288,3.4404180948154366,3.5409593240373143,3.728100167267218,4.264087336809195,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4607130204837875,5.059296557734522
7230,Wisconsin,0,2.70805020110221,3.295836866004329,4.8154311114712876,4.575741375297279,0,0.6636153779539075,4.000033882750859,3.8897773964808264,2.714694743820879,2.740840023925201,3.367295829986474,3.3178157727231046,3.5496173867804286,3.370738174177447,4.019980146933238,3.86702563949741,3.580737295494233,3.5263605246161616,3.893859034800475,3.6913763343125234,4.22683374526818,2.1972245773362196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4581120183385898,5.950194458522068
7232,Michigan St.,0,2.772588722239781,3.332204510175204,4.768988271217486,4.530446639792155,1,0.6632033041868731,3.955082494888593,3.8522730010223722,2.8678989020441064,2.856470206220483,3.591817741270805,3.242592351485517,3.6584202466292277,3.529297384289471,4.000033882750859,3.914021008090819,3.459466289786131,3.3638415951183864,3.517497837358316,3.7471483622379123,4.232656178019613,2.1972245773362196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4572065997299866,6.092000083350472
7234,BYU,0,2.4849066497880004,3.2188758248682006,4.839451481712757,4.6061696863211745,0,0.6615017027243997,4.063885354737392,3.9435216724875173,2.9231615807191558,2.9014215940827497,3.535145354171894,3.299533727885655,3.4404180948154366,3.417726683613366,4.087655574071304,3.9180050771056933,3.6402142821326553,3.5779478934066544,3.8979240810486444,3.8155121050473024,4.222444564849416,1.791759469228055,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.185251939766925,4.452355019905411
7236,St. John's,0,2.772588722239781,3.4339872044851463,4.732683506287051,4.500920164614292,0,0.6608305790834021,3.9259259105971376,3.8628327612373745,2.8094026953624978,3.131136910560194,3.6454498961866,3.3978584803966405,3.4404180948154366,3.4468078929142076,3.960813169597578,3.845883202923601,3.4468078929142076,3.490428515390098,3.4436180975461075,3.7328963395307104,4.264087336809195,1.3862943611198906,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9161057054389123,3.843624111345611
7238,Missouri,0,2.4849066497880004,3.1354942159291497,4.852030263919617,4.623010104116422,0,0.6597972008783912,4.046553898385752,3.9454577815143836,2.785011242238338,3.044522437723423,3.5467396869528134,3.502549875922443,3.86702563949741,3.591817741270805,4.055257173514054,3.9531649487593215,3.6375861597263857,3.5380565643793527,3.7495040759303713,3.6686767467964168,4.235554730773624,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.1821978824440227,4.452355019905411
7240,Kentucky,0,2.70805020110221,3.1354942159291497,4.827513417131532,4.602165676967792,0,0.658296903124199,4.04305126783455,3.9396381724611196,2.785011242238338,2.70805020110221,3.391147045808654,3.292126286607793,3.6082115510464816,3.4657359027997265,4.041295341132285,4.001863709427935,3.648057459593681,3.459466289786131,3.754198920234579,3.7954891891721947,4.275276264727001,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.4464261347288103,5.950194458522068
7242,Purdue,0,2.6390573296152584,3.1354942159291497,4.836281906951478,4.61512051684126,0,0.6569498922480574,4.048300623720694,3.970291913552122,2.8094026953624978,2.9338568698359038,3.4657359027997265,3.4307561839036995,3.572345637857985,3.4657359027997265,4.034240638152395,4.050044303325521,3.676300671907076,3.456316680883235,3.66612246699132,3.7773481021015445,4.189654742026425,2.1972245773362196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.443466449325813,5.798601625629939
7244,Louisville,0,2.302585092994046,3.332204510175204,4.78164132910387,4.5612182984589085,1,0.6568980478848242,3.996364153861897,3.9160150266976834,2.8622008809294686,2.975529566236472,3.502549875922443,3.339321977944068,3.56953269648137,3.3250360206965914,4.060443010546419,3.8979240810486444,3.5263605246161616,3.5467396869528134,3.893859034800475,3.7062280924485496,4.2456340097683265,1.791759469228055,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.177003297615058,4.125678644075443
7246,Kansas,0,2.3978952727983707,3.091042453358316,4.763028270603671,4.543294782270004,1,0.65617194443505,3.9908341858524357,3.8543938925915096,2.8735646395797834,2.8094026953624978,3.4468078929142076,3.349904087274605,3.2308043957334744,3.367295829986474,3.996364153861897,3.8522730010223722,3.5890591188317256,3.462606009790799,3.563882963939251,3.730501128804756,4.238444906195857,2.1972245773362196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.441757123271188,5.268714427270919
7248,Clemson,0,2.5649493574615367,3.332204510175204,4.78164132910387,4.562262684976814,1,0.6560681723185245,4.000033882750859,3.910021002757473,2.8154087194227095,3.0492730404820207,3.5467396869528134,3.4307561839036995,3.374168709274236,3.353406717825807,3.975936331171799,3.9180050771056933,3.6428355156125294,3.502549875922443,3.673765816303888,3.6712245188752153,4.178992036282385,1.791759469228055,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1755163602108596,4.595772299322124
7250,Texas A&M,0,2.6390573296152584,3.1354942159291497,4.75960653929251,4.544358046591334,0,0.6542504149299987,3.8815637979434374,3.8958936234982624,2.954910279033736,3.0301337002713233,3.7612001156935624,3.3603753871419,3.754198920234579,3.591817741270805,3.8918202981106265,3.8607297110405954,3.4688560301359703,3.5380565643793527,3.653252276470785,3.871201010907891,4.206184043977636,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.172259376197209,4.728555960173844
7252,Illinois,0,2.4849066497880004,3.091042453358316,4.81380905109942,4.600157644164547,0,0.6537824570376686,3.975936331171799,3.877431560658527,2.8213788864092133,2.617395832834079,3.6109179126442243,3.3068867021909143,3.572345637857985,3.3250360206965914,4.065602093356446,3.8522730010223722,3.4688560301359703,3.535145354171894,3.8691155044168695,3.4468078929142076,4.280824129164719,1.791759469228055,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1714209082124267,4.452355019905411
7254,Saint Mary's,0,2.3978952727983707,3.367295829986474,4.7535901911063645,4.541164856012179,0,0.6532102109562443,3.949318790171843,3.8543938925915096,2.7788192719904172,2.8678989020441064,3.7256934272366524,3.254242968705492,3.4781584227982836,3.258096538021482,3.966511190712216,3.845883202923601,3.5145260669691587,3.4719664525503626,3.5380565643793527,3.475067230228611,4.139955073474153,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.4352495296800367,5.268714427270919
7256,UCLA,0,2.3978952727983707,3.1354942159291497,4.778282803696737,4.56746831880408,1,0.6525855688038225,3.9889840465642745,3.9415818076696905,2.8273136219290276,3.169685580677429,3.520460802488973,3.407841924380824,3.5234150143864045,3.572345637857985,3.9908341858524357,3.955082494888593,3.5890591188317256,3.5322256440685598,3.6109179126442243,3.824284091120139,4.189654742026425,2.1972245773362196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4338770505906953,5.268714427270919
7259,Michigan,0,2.5649493574615367,3.258096538021482,4.754451888703846,4.558078578454241,0,0.6456361978888936,4.0163830207523885,3.856510295497887,3.0349529867072724,2.833213344056216,3.5322256440685598,3.427514689979529,3.58351893845611,3.3843902633457743,4.072439726834051,3.8480176754522337,3.5380565643793527,3.475067230228611,3.7727609380946383,3.686376323895818,4.254193263163997,2.1972245773362196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.418607722019388,5.635769767837233
7261,Baylor,0,2.1972245773362196,2.995732273553991,4.799914262780603,4.60816569496789,0,0.6432739300642178,3.960813169597578,3.955082494888593,2.8390784635086144,2.9856819377004897,3.6000482404073204,3.4719664525503626,3.4657359027997265,3.5409593240373143,3.955082494888593,3.927896354584436,3.5751506887855933,3.594568774642695,3.7184382563554808,3.7328963395307104,4.183575695950044,2.1972245773362196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41341728909676,4.827795843250328
7263,Mississippi,0,2.4849066497880004,3.1354942159291497,4.774068722449905,4.583946549536464,0,0.6420117684451749,3.9531649487593215,3.9415818076696905,2.624668592163159,3.068052935133617,3.2733640101522705,3.459466289786131,3.6000482404073204,3.7013019741124933,3.9512437185814275,3.9627161197436642,3.55820113047182,3.517497837358316,3.7184382563554808,3.8066624897703196,4.23410650459726,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8900172943681549,3.4448120765104235
7265,VCU,0,1.9459101490553132,3.367295829986474,4.763881877142913,4.574710978503383,0,0.641959143790512,3.977810745966149,3.8155121050473024,2.8791984572980396,3.0726933146901194,3.629660094453965,3.4339872044851463,3.502549875922443,3.6136169696133895,4.01096295328305,3.7977338590260183,3.5409593240373143,3.4531571205928664,3.879499813722586,3.591817741270805,4.206184043977636,2.1972245773362196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4105284083822291,4.27560160479232
7267,Georgia,0,2.1972245773362196,3.044522437723423,4.761318868478023,4.572646994282532,0,0.6418012532083573,3.979681653901961,3.8753590210565547,2.9856819377004897,2.9444389791664403,3.6136169696133895,3.490428515390098,3.708682081410116,3.4468078929142076,4.00369019395397,3.8877303128591016,3.5409593240373143,3.462606009790799,3.632309102625542,3.728100167267218,4.210645017918261,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7050907436572945,2.413897921625164
7269,Marquette,0,2.3978952727983707,3.1780538303479458,4.768139014266231,4.579852378003801,0,0.6409587488143591,3.970291913552122,3.929862923556477,2.6741486494265287,3.1135153092103742,3.4372078191851885,3.4657359027997265,3.299533727885655,3.4404180948154366,4.023564380161053,3.9569963710708773,3.5115454388310208,3.490428515390098,3.856510295497887,3.708682081410116,4.229749199228304,2.1972245773362196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4083303159535823,5.268714427270919
7271,Mississippi St.,0,2.302585092994046,3.091042453358316,4.78164132910387,4.603168183317418,0,0.6359417067891662,3.9646154555473165,3.9684033388642534,2.7788192719904172,2.995732273553991,3.55820113047182,3.417726683613366,3.484312288372662,3.594568774642695,4.028916756899646,3.933784497209659,3.4781584227982836,3.6136169696133895,3.768152635008444,3.8110970868381857,4.23410650459726,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.1394545750165397,4.125678644075443
7273,Creighton,0,2.1972245773362196,3.2188758248682006,4.773223770984341,4.597138014290827,0,0.6340339160674388,4.039536325727106,3.871201010907891,2.9496883350525844,2.5416019934645457,3.32862668882732,3.339321977944068,3.3843902633457743,2.884800712846709,4.119037174812473,3.845883202923601,3.5524868292083815,3.517497837358316,3.912023005428146,3.5890591188317256,4.220977213155467,2.1972245773362196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3931149032481063,4.827795843250328
7277,Connecticut,0,2.302585092994046,3.1780538303479458,4.808927023502111,4.634728988229636,0,0.6328131415202457,4.034240638152395,3.8979240810486444,2.89591193827178,2.803360380906535,3.6000482404073204,3.3463891451671604,3.4531571205928664,3.713572066704308,4.065602093356446,3.8501476017100584,3.594568774642695,3.586292865338835,3.775057150354989,3.5610460826040513,4.1713056033582285,2.1972245773362196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.390432587409627,5.059296557734522
7279,North Carolina,0,1.9459101490553132,3.1354942159291497,4.785823685681349,4.613138355637268,0,0.632016180555714,4.01096295328305,3.92395157629342,2.7788192719904172,2.785011242238338,3.407841924380824,3.3357695763397,3.5779478934066544,3.4339872044851463,4.023564380161053,3.9160150266976834,3.591817741270805,3.5409593240373143,3.6375861597263857,3.6609942506244004,4.2710950739666,2.1972245773362196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3886814851911804,4.27560160479232
7281,Xavier,0,1.9459101490553132,3.091042453358316,4.76473475565943,4.593097604753822,0,0.6311121896404127,4.005513348515485,3.9435216724875173,2.833213344056216,2.9231615807191558,3.265759410767051,3.265759410767051,3.6428355156125294,3.370738174177447,3.9569963710708773,3.9415818076696905,3.6838669122903918,3.5524868292083815,3.648057459593681,3.6428355156125294,4.248495242049359,2.1972245773362196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3866952141343918,4.27560160479232
7283,Colorado St.,0,1.791759469228055,3.258096538021482,4.769836807543325,4.601162164590552,0,0.6291951540674282,4.039536325727106,3.901972669574645,2.91235066461494,2.8735646395797834,3.3105430133940246,3.269568939183719,3.490428515390098,3.543853682063679,4.051784947803305,3.885679030088544,3.6270040503958487,3.529297384289471,3.7796338173824005,3.6609942506244004,4.204692619390966,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8722496941276365,2.4839060486740205
7285,Oregon,0,2.5649493574615367,3.2188758248682006,4.754451888703846,4.5880240271531205,0,0.6282886082114488,3.9740583963475986,3.914021008090819,2.8449093838194073,2.9231615807191558,3.4531571205928664,3.407841924380824,3.5380565643793527,3.3568971227655755,3.9889840465642745,3.9318256327243257,3.5553480614894135,3.487375077903208,3.6788291182604347,3.648057459593681,4.229749199228304,2.1972245773362196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3804911716225623,5.635769767837233
7287,New Mexico,0,2.0794415416798357,3.295836866004329,4.724729421045731,4.563305981889393,0,0.6244935372428972,3.9473901492654373,3.9160150266976834,2.8094026953624978,3.068052935133617,3.481240089335692,3.2809112157876537,3.6584202466292277,3.58351893845611,3.9435216724875173,3.8958936234982624,3.55820113047182,3.5496173867804286,3.502549875922443,3.6712245188752153,4.3054155323020415,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8657318692356428,2.882718083509208
7291,Vanderbilt,0,2.0794415416798357,3.044522437723423,4.784152841516532,4.626931677769604,0,0.6217048831055796,3.9646154555473165,3.9871304779149512,2.7536607123542622,3.044522437723423,3.502549875922443,3.4242626545931514,3.5553480614894135,3.6888794541139363,4.000033882750859,3.960813169597578,3.5115454388310208,3.634951112088381,3.7184382563554808,3.6506582412937387,4.257030144499196,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8618659737299657,2.882718083509208
7293,Arkansas,0,2.0794415416798357,3.044522437723423,4.726502471155617,4.5685062016165,0,0.621436333005945,3.983413001514819,3.8979240810486444,2.8622008809294686,2.917770732084279,3.353406717825807,3.3775875160230218,3.597312260588446,3.414442608412176,4.014579593753238,3.901972669574645,3.535145354171894,3.493472657771326,3.629660094453965,3.7013019741124933,4.252771798816619,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.3654351841303578,4.5690000625128535
7297,UC San Diego,0,1.791759469228055,3.4339872044851463,4.740574822994295,4.584967478670572,0,0.6199849149309613,4.032469158504013,3.885679030088544,2.667228206581955,3.190476350346503,3.2809112157876537,3.380994674344636,3.5496173867804286,3.427514689979529,4.044804116661965,3.8543938925915096,3.624340932976365,3.529297384289471,3.92395157629342,3.8133070324889884,4.2017030805426,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42974079577409335,1.2419530243370103
7299,Oklahoma,0,2.1972245773362196,3.044522437723423,4.776599301615622,4.623991940228679,0,0.6178307862504957,4.023564380161053,3.9531649487593215,2.9069010598473755,2.9496883350525844,3.3141860046725258,3.487375077903208,3.703768066607687,3.6054978451748854,4.018183201256536,4.023564380161053,3.6375861597263857,3.449987545831587,3.758871825933971,3.758871825933971,4.239886867512759,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.3575129881845496,4.827795843250328
7303,Utah St.,0,2.0794415416798357,3.295836866004329,4.817050545023591,4.665324108807838,0,0.6166980083965391,4.04305126783455,3.966511190712216,2.833213344056216,3.054001181677967,3.572345637857985,3.4436180975461075,3.653252276470785,3.616308761279101,4.072439726834051,3.9815490680767565,3.6054978451748854,3.5496173867804286,3.768152635008444,3.8155121050473024,4.22829253473184,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.1049744961985815,3.725859073011031
7305,Texas,0,1.9459101490553132,2.995732273553991,4.768139014266231,4.617098756853365,0,0.6164820956244599,3.979681653901961,3.899950424193877,2.72785282839839,2.8678989020441064,3.427514689979529,3.4242626545931514,3.6270040503958487,3.696351468952637,3.966511190712216,3.8815637979434374,3.6109179126442243,3.535145354171894,3.594568774642695,3.616308761279101,4.223909766576744,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.3545496119938008,4.27560160479232
7314,San Diego St.,0,1.9459101490553132,3.091042453358316,4.699570861409576,4.557029810660157,0,0.6091131849499358,3.9435216724875173,3.835141961092188,2.8791984572980396,3.0301337002713233,3.414442608412176,3.462606009790799,3.4995332823830174,3.6428355156125294,3.9627161197436642,3.828641396489095,3.520460802488973,3.4468078929142076,3.6988297849671046,3.877431560658527,4.2017030805426,2.1972245773362196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.3383584603515413,4.27560160479232
7320,Liberty,0,1.791759469228055,3.367295829986474,4.73444252169223,4.597138014290827,0,0.6047530297973499,4.084294226368599,3.8480176754522337,2.791165107812717,2.884800712846709,2.990719731730447,3.367295829986474,3.462606009790799,3.3068867021909143,4.072439726834051,3.8918202981106265,3.7013019741124933,3.367295829986474,3.885679030088544,3.5667118201397288,4.1956970564823886,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8383657150782353,2.4839060486740205
7324,Drake,0,1.9459101490553132,3.4339872044851463,4.7318028369214575,4.600157644164547,0,0.6004286395567388,4.00369019395397,3.9646154555473165,2.975529566236472,3.139832617527748,3.6109179126442243,3.288401887516811,3.784189633918261,3.6054978451748854,4.018183201256536,4.012772908528289,3.58351893845611,3.490428515390098,3.632309102625542,3.6913763343125234,4.087655574071304,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0758237005215054,3.4866029358368333
